geoid,tract_name,hh_total,hh_no_vehicle,hh_one_vehicle,hh_two_vehicle,hh_three_plus_vehicle,pct_hh_no_vehicle,pct_hh_one_vehicle,pct_hh_two_vehicle,pct_hh_three_plus_vehicle
17031817101,Census Tract 8171.01; Cook County; Illinois,1683,182,563,674,186,0.1081402257872846,0.3345216874628639,0.40047534165181226,0.11051693404634581
17031817102,Census Tract 8171.02; Cook County; Illinois,1036,117,422,282,150,0.11293436293436293,0.40733590733590735,0.2722007722007722,0.14478764478764478
17031817200,Census Tract 8172; Cook County; Illinois,1367,177,643,341,161,0.12948061448427212,0.4703730797366496,0.24945135332845647,0.11777615215801024
17031817300,Census Tract 8173; Cook County; Illinois,769,116,147,271,162,0.1508452535760728,0.19115734720416125,0.35240572171651496,0.2106631989596879
17031817400,Census Tract 8174; Cook County; Illinois,1008,83,229,462,105,0.08234126984126984,0.22718253968253968,0.4583333333333333,0.10416666666666667
17031817500,Census Tract 8175; Cook County; Illinois,1276,271,511,294,53,0.21238244514106583,0.4004702194357367,0.2304075235109718,0.041536050156739814
17031817600,Census Tract 8176; Cook County; Illinois,1247,167,437,492,117,0.1339214113873296,0.3504410585404972,0.3945469125902165,0.09382518043303929
17031817700,Census Tract 8177; Cook County; Illinois,1666,39,859,292,294,0.0234093637454982,0.5156062424969988,0.1752701080432173,0.17647058823529413
17031817900,Census Tract 8179; Cook County; Illinois,2338,269,1265,295,254,0.11505560307955517,0.5410607356715141,0.12617621899059026,0.1086398631308811
17031818000,Census Tract 8180; Cook County; Illinois,1795,198,797,578,170,0.11030640668523677,0.44401114206128134,0.32200557103064065,0.0947075208913649
17031818100,Census Tract 8181; Cook County; Illinois,926,27,386,302,178,0.029157667386609073,0.4168466522678186,0.326133909287257,0.19222462203023757
17031818200,Census Tract 8182; Cook County; Illinois,1907,74,640,850,321,0.03880440482433141,0.33560566334556896,0.4457262716308338,0.16832721552176194
17031818300,Census Tract 8183; Cook County; Illinois,2101,251,487,876,317,0.11946692051404094,0.23179438362684435,0.41694431223227035,0.15088053307948596
17031818401,Census Tract 8184.01; Cook County; Illinois,1357,122,506,440,261,0.0899042004421518,0.3728813559322034,0.32424465733235075,0.19233603537214444
17031818402,Census Tract 8184.02; Cook County; Illinois,1593,227,511,578,207,0.14249843063402384,0.32077840552416825,0.3628374136848713,0.12994350282485875
17031818500,Census Tract 8185; Cook County; Illinois,2391,72,774,1291,210,0.030112923462986198,0.3237139272271016,0.5399414470932664,0.08782936010037641
17031818600,Census Tract 8186; Cook County; Illinois,1891,112,763,741,266,0.059227921734531994,0.4034902168164992,0.39185616076150187,0.1406663141195135
17031818700,Census Tract 8187; Cook County; Illinois,1531,40,548,680,175,0.02612671456564337,0.35793598954931416,0.4441541476159373,0.11430437622468975
17031818800,Census Tract 8188; Cook County; Illinois,2132,113,780,904,193,0.05300187617260788,0.36585365853658536,0.42401500938086306,0.09052532833020638
17031818900,Census Tract 8189; Cook County; Illinois,1858,269,600,777,184,0.14477933261571582,0.32292787944025836,0.41819160387513454,0.09903121636167922
17031819000,Census Tract 8190; Cook County; Illinois,1463,66,323,766,223,0.045112781954887216,0.22077922077922077,0.5235816814764184,0.15242652084757347
17031819100,Census Tract 8191; Cook County; Illinois,2044,186,933,570,131,0.09099804305283757,0.45645792563600784,0.2788649706457926,0.06409001956947162
17031819200,Census Tract 8192; Cook County; Illinois,2197,84,708,927,186,0.03823395539371871,0.32225762403277197,0.4219390077378243,0.08466090122894857
17031819300,Census Tract 8193; Cook County; Illinois,1039,25,441,362,169,0.02406159769008662,0.424446583253128,0.3484119345524543,0.16265640038498555
17031819400,Census Tract 8194; Cook County; Illinois,2274,130,701,1003,372,0.05716798592788039,0.30826737027264733,0.4410729991204925,0.16358839050131926
17031819500,Census Tract 8195; Cook County; Illinois,1477,123,784,470,72,0.08327691266079891,0.5308056872037915,0.3182125930941097,0.04874746106973595
17031819600,Census Tract 8196; Cook County; Illinois,1397,6,302,855,217,0.004294917680744453,0.21617752326413744,0.6120257695060844,0.15533285612025768
17031819700,Census Tract 8197; Cook County; Illinois,1823,67,370,1023,306,0.036752605595172794,0.2029621503017005,0.5611629182665935,0.16785518376302797
17031819801,Census Tract 8198.01; Cook County; Illinois,1625,44,377,895,280,0.02707692307692308,0.232,0.5507692307692308,0.1723076923076923
17031819802,Census Tract 8198.02; Cook County; Illinois,912,11,151,574,133,0.01206140350877193,0.16557017543859648,0.6293859649122807,0.14583333333333334
17031819900,Census Tract 8199; Cook County; Illinois,1035,10,223,577,195,0.00966183574879227,0.21545893719806763,0.557487922705314,0.18840579710144928
17031820000,Census Tract 8200; Cook County; Illinois,666,41,82,359,165,0.06156156156156156,0.12312312312312312,0.539039039039039,0.24774774774774774
17031820101,Census Tract 8201.01; Cook County; Illinois,3263,174,897,1525,569,0.05332516089488201,0.2749003984063745,0.4673613239350291,0.17437940545510267
17031820103,Census Tract 8201.03; Cook County; Illinois,1691,50,631,758,137,0.02956830277942046,0.3731519810762862,0.4482554701360142,0.08101714961561206
17031820104,Census Tract 8201.04; Cook County; Illinois,1781,104,713,680,150,0.058394160583941604,0.4003368893879843,0.38180797304884895,0.08422234699606962
17031820202,Census Tract 8202.02; Cook County; Illinois,1323,86,498,520,136,0.06500377928949358,0.3764172335600907,0.3930461073318216,0.10279667422524566
17031820203,Census Tract 8202.03; Cook County; Illinois,1341,49,272,627,365,0.036539895600298286,0.20283370618941088,0.46756152125279643,0.2721849366144668
17031820204,Census Tract 8202.04; Cook County; Illinois,2347,93,1022,679,226,0.03962505325948019,0.43544951001278226,0.28930549637835534,0.09629314017895185
17031820300,Census Tract 8203; Cook County; Illinois,1775,66,610,505,306,0.03718309859154929,0.3436619718309859,0.28450704225352114,0.1723943661971831
17031820400,Census Tract 8204; Cook County; Illinois,1842,201,546,648,379,0.10912052117263844,0.2964169381107492,0.3517915309446254,0.20575461454940283
17031820501,Census Tract 8205.01; Cook County; Illinois,1965,117,699,755,316,0.059541984732824425,0.35572519083969467,0.3842239185750636,0.16081424936386768
17031820502,Census Tract 8205.02; Cook County; Illinois,2156,267,690,757,290,0.12384044526901669,0.3200371057513915,0.35111317254174396,0.1345083487940631
17031820603,Census Tract 8206.03; Cook County; Illinois,1980,69,614,727,494,0.03484848484848485,0.3101010101010101,0.36717171717171715,0.2494949494949495
17031820604,Census Tract 8206.04; Cook County; Illinois,1374,186,603,391,164,0.13537117903930132,0.4388646288209607,0.28457059679767105,0.11935953420669577
17031820605,Census Tract 8206.05; Cook County; Illinois,2007,244,997,442,238,0.12157448928749377,0.49676133532635774,0.22022919780767314,0.11858495266567015
17031820606,Census Tract 8206.06; Cook County; Illinois,1724,37,569,780,296,0.021461716937354988,0.330046403712297,0.45243619489559167,0.1716937354988399
17031820700,Census Tract 8207; Cook County; Illinois,2625,274,967,1003,183,0.10438095238095238,0.36838095238095236,0.3820952380952381,0.06971428571428571
17031820800,Census Tract 8208; Cook County; Illinois,1047,22,318,360,283,0.021012416427889206,0.3037249283667622,0.3438395415472779,0.2702960840496657
17031820901,Census Tract 8209.01; Cook County; Illinois,1749,160,404,700,344,0.09148084619782733,0.230989136649514,0.40022870211549455,0.19668381932532875
17031820902,Census Tract 8209.02; Cook County; Illinois,1809,75,414,764,452,0.04145936981757877,0.22885572139303484,0.4223327805417358,0.24986180210060807
17031821001,Census Tract 8210.01; Cook County; Illinois,1721,126,571,606,267,0.07321324811156305,0.3317838466008135,0.35212085996513653,0.15514235909355026
17031821002,Census Tract 8210.02; Cook County; Illinois,1863,103,620,575,264,0.05528717122920022,0.33279656468062263,0.30864197530864196,0.14170692431561996
17031821101,Census Tract 8211.01; Cook County; Illinois,1473,48,511,492,301,0.032586558044806514,0.3469110658520027,0.3340122199592668,0.2043448744059742
17031821102,Census Tract 8211.02; Cook County; Illinois,1547,77,418,652,263,0.049773755656108594,0.27020038784744665,0.42146089204912734,0.1700064641241112
17031821200,Census Tract 8212; Cook County; Illinois,2383,451,1141,656,50,0.1892572387746538,0.47880822492656316,0.2752832563994964,0.0209819555182543
17031821300,Census Tract 8213; Cook County; Illinois,2430,657,945,564,185,0.27037037037037037,0.3888888888888889,0.23209876543209876,0.07613168724279835
17031821401,Census Tract 8214.01; Cook County; Illinois,967,63,540,311,49,0.06514994829369183,0.5584281282316442,0.3216132368148914,0.050672182006204755
17031821402,Census Tract 8214.02; Cook County; Illinois,1228,233,521,321,37,0.18973941368078176,0.4242671009771987,0.26140065146579805,0.03013029315960912
17031821500,Census Tract 8215; Cook County; Illinois,540,155,280,91,14,0.28703703703703703,0.5185185185185185,0.1685185185185185,0.025925925925925925
17031821600,Census Tract 8216; Cook County; Illinois,1769,104,574,755,258,0.058790276992651214,0.3244771057094404,0.42679479932165065,0.14584511023176935
17031821700,Census Tract 8217; Cook County; Illinois,1773,123,492,885,225,0.06937394247038917,0.27749576988155666,0.49915397631133673,0.12690355329949238
17031821800,Census Tract 8218; Cook County; Illinois,2004,76,609,740,447,0.03792415169660679,0.30389221556886226,0.36926147704590817,0.22305389221556887
17031821900,Census Tract 8219; Cook County; Illinois,1782,91,562,744,206,0.051066217732884396,0.3153759820426487,0.4175084175084175,0.11560044893378227
17031822000,Census Tract 8220; Cook County; Illinois,1916,37,1045,654,113,0.019311064718162838,0.5454070981210856,0.34133611691022964,0.05897703549060543
17031822101,Census Tract 8221.01; Cook County; Illinois,1546,33,522,645,294,0.021345407503234153,0.33764553686934023,0.41720569210866754,0.19016817593790428
17031822102,Census Tract 8221.02; Cook County; Illinois,1917,298,769,513,214,0.1554512258737611,0.4011476264997392,0.2676056338028169,0.11163275952008346
17031822200,Census Tract 8222; Cook County; Illinois,1318,16,535,603,89,0.012139605462822459,0.40591805766312594,0.4575113808801214,0.06752655538694992
17031822301,Census Tract 8223.01; Cook County; Illinois,1190,15,217,479,403,0.012605042016806723,0.18235294117647058,0.40252100840336136,0.33865546218487397
17031822302,Census Tract 8223.02; Cook County; Illinois,1653,96,676,534,229,0.05807622504537205,0.4089534180278282,0.32304900181488205,0.1385359951603146
17031822400,Census Tract 8224; Cook County; Illinois,1994,87,794,833,157,0.043630892678034106,0.3981945837512538,0.417753259779338,0.07873620862587763
17031822500,Census Tract 8225; Cook County; Illinois,1685,62,410,829,298,0.03679525222551929,0.2433234421364985,0.4919881305637982,0.1768545994065282
17031822601,Census Tract 8226.01; Cook County; Illinois,1549,41,394,799,199,0.02646868947708199,0.2543576500968367,0.5158166559070368,0.12846998063266624
17031822602,Census Tract 8226.02; Cook County; Illinois,3205,118,1408,1091,545,0.036817472698907956,0.4393135725429017,0.340405616224649,0.17004680187207488
17031822701,Census Tract 8227.01; Cook County; Illinois,1910,393,659,566,206,0.20575916230366492,0.3450261780104712,0.2963350785340314,0.10785340314136126
17031822702,Census Tract 8227.02; Cook County; Illinois,1495,147,565,536,179,0.09832775919732442,0.3779264214046823,0.3585284280936455,0.1197324414715719
17031822801,Census Tract 8228.01; Cook County; Illinois,1428,90,530,565,130,0.06302521008403361,0.3711484593837535,0.3956582633053221,0.09103641456582633
17031822802,Census Tract 8228.02; Cook County; Illinois,1291,133,289,599,131,0.10302091402013942,0.2238574748257165,0.46398140975987606,0.10147172734314484
17031822900,Census Tract 8229; Cook County; Illinois,770,41,254,271,125,0.053246753246753244,0.32987012987012987,0.35194805194805195,0.16233766233766234
17031823001,Census Tract 8230.01; Cook County; Illinois,2683,410,1306,631,113,0.1528140141632501,0.4867685426761088,0.23518449496831906,0.04211703317182259
17031823002,Census Tract 8230.02; Cook County; Illinois,1959,126,644,671,223,0.06431852986217458,0.3287391526288923,0.34252169474221544,0.1138335885655947
17031823101,Census Tract 8231.01; Cook County; Illinois,1649,122,654,578,244,0.0739842328684051,0.39660400242571253,0.35051546391752575,0.1479684657368102
17031823102,Census Tract 8231.02; Cook County; Illinois,1518,74,659,524,121,0.048748353096179184,0.43412384716732544,0.3451910408432148,0.07971014492753623
17031823200,Census Tract 8232; Cook County; Illinois,1811,90,734,666,252,0.04969630038652678,0.4053009387078962,0.3677526228602982,0.13914964108227498
17031823302,Census Tract 8233.02; Cook County; Illinois,2598,76,1443,708,206,0.029253271747498075,0.5554272517321016,0.27251732101616627,0.07929176289453425
17031823303,Census Tract 8233.03; Cook County; Illinois,1705,130,546,668,283,0.07624633431085044,0.32023460410557186,0.39178885630498533,0.16598240469208211
17031823304,Census Tract 8233.04; Cook County; Illinois,2570,351,1166,508,422,0.1365758754863813,0.4536964980544747,0.19766536964980544,0.1642023346303502
17031823400,Census Tract 8234; Cook County; Illinois,1807,302,704,533,169,0.1671278361925844,0.38959601549529604,0.2949640287769784,0.09352517985611511
17031823500,Census Tract 8235; Cook County; Illinois,1448,132,498,573,90,0.09116022099447514,0.34392265193370164,0.39571823204419887,0.062154696132596686
17031823602,Census Tract 8236.02; Cook County; Illinois,2738,280,970,1053,392,0.10226442658875091,0.3542731921110299,0.3845872899926954,0.14317019722425128
17031823603,Census Tract 8236.03; Cook County; Illinois,502,45,165,185,69,0.08964143426294821,0.3286852589641434,0.36852589641434264,0.13745019920318724
17031823604,Census Tract 8236.04; Cook County; Illinois,1233,6,284,513,355,0.004866180048661801,0.2303325223033252,0.41605839416058393,0.28791565287915655
17031823605,Census Tract 8236.05; Cook County; Illinois,1511,70,438,678,191,0.04632693580410324,0.2898742554599603,0.4487094639311714,0.12640635340833886
17031823702,Census Tract 8237.02; Cook County; Illinois,2644,217,1083,816,496,0.08207261724659606,0.409606656580938,0.3086232980332829,0.1875945537065053
17031823703,Census Tract 8237.03; Cook County; Illinois,3222,183,1404,1145,335,0.056797020484171325,0.43575418994413406,0.3553693358162632,0.10397268777157045
17031823704,Census Tract 8237.04; Cook County; Illinois,1506,50,244,841,273,0.033200531208499334,0.16201859229747675,0.5584329349269588,0.18127490039840638
17031823705,Census Tract 8237.05; Cook County; Illinois,1717,125,526,796,148,0.0728013977868375,0.30634828188701224,0.46359930110658126,0.08619685497961561
17031823801,Census Tract 8238.01; Cook County; Illinois,2143,150,638,830,410,0.0699953336444237,0.29771348576761547,0.38730751283247783,0.19132057862809146
17031823803,Census Tract 8238.03; Cook County; Illinois,2608,162,677,1062,461,0.062116564417177916,0.2595858895705521,0.4072085889570552,0.1767638036809816
17031823805,Census Tract 8238.05; Cook County; Illinois,1404,129,699,458,14,0.09188034188034189,0.49786324786324787,0.3262108262108262,0.009971509971509971
17031823806,Census Tract 8238.06; Cook County; Illinois,1791,176,659,524,427,0.09826912339475154,0.36795086543830263,0.2925739810161921,0.2384142936906756
17031823901,Census Tract 8239.01; Cook County; Illinois,1646,34,526,839,201,0.020656136087484813,0.3195625759416768,0.5097205346294046,0.1221142162818955
17031823903,Census Tract 8239.03; Cook County; Illinois,1704,86,365,702,363,0.05046948356807512,0.2142018779342723,0.4119718309859155,0.2130281690140845
17031823904,Census Tract 8239.04; Cook County; Illinois,1650,34,555,760,200,0.020606060606060607,0.33636363636363636,0.46060606060606063,0.12121212121212122
17031824003,Census Tract 8240.03; Cook County; Illinois,2119,11,641,868,452,0.005191127890514393,0.3025011798017933,0.4096271826333176,0.21330816422840962
17031824004,Census Tract 8240.04; Cook County; Illinois,1978,277,739,545,213,0.14004044489383216,0.3736097067745197,0.27553083923154703,0.10768452982810921
17031824005,Census Tract 8240.05; Cook County; Illinois,2017,37,266,1157,490,0.01834407535944472,0.13187902825979178,0.5736241943480417,0.24293505205751115
17031824006,Census Tract 8240.06; Cook County; Illinois,1954,17,494,786,380,0.008700102354145343,0.25281473899692936,0.4022517911975435,0.19447287615148415
17031824105,Census Tract 8241.05; Cook County; Illinois,2880,61,828,1599,256,0.021180555555555557,0.2875,0.5552083333333333,0.08888888888888889
17031824106,Census Tract 8241.06; Cook County; Illinois,2466,0,933,962,374,0.0,0.37834549878345497,0.39010543390105434,0.1516626115166261
17031824107,Census Tract 8241.07; Cook County; Illinois,2754,122,1056,1087,440,0.04429920116194626,0.38344226579520696,0.39469862018881624,0.15976761074800291
17031824113,Census Tract 8241.13; Cook County; Illinois,2374,17,674,1002,474,0.007160909856781803,0.2839090143218197,0.42207245155855094,0.1996630160067397
17031824114,Census Tract 8241.14; Cook County; Illinois,1943,0,432,944,389,0.0,0.22233659289758106,0.48584662892434377,0.2002058672156459
17031824115,Census Tract 8241.15; Cook County; Illinois,1556,122,404,747,232,0.07840616966580977,0.2596401028277635,0.4800771208226221,0.14910025706940874
17031824116,Census Tract 8241.16; Cook County; Illinois,2276,53,1099,895,154,0.02328646748681898,0.4828646748681898,0.39323374340949035,0.06766256590509666
17031824119,Census Tract 8241.19; Cook County; Illinois,2247,101,500,1140,411,0.04494882064975523,0.22251891410769917,0.507343124165554,0.1829105473965287
17031824121,Census Tract 8241.21; Cook County; Illinois,1309,57,617,383,124,0.04354469060351413,0.47135217723453016,0.29258976317799845,0.09472880061115355
17031824122,Census Tract 8241.22; Cook County; Illinois,2302,56,612,1156,353,0.02432667245873154,0.26585577758470896,0.5021720243266724,0.15334491746307558
17031824123,Census Tract 8241.23; Cook County; Illinois,2847,56,996,1398,279,0.01966982788900597,0.3498419388830348,0.4910432033719705,0.09799789251844046
17031824124,Census Tract 8241.24; Cook County; Illinois,1257,94,559,391,177,0.07478122513922036,0.4447096260938743,0.31105807478122516,0.14081145584725538
17031824125,Census Tract 8241.25; Cook County; Illinois,1473,11,309,669,307,0.00746775288526816,0.20977596741344195,0.45417515274949083,0.208418194161575
17031824126,Census Tract 8241.26; Cook County; Illinois,1992,0,515,752,608,0.0,0.25853413654618473,0.37751004016064255,0.30522088353413657
17031824127,Census Tract 8241.27; Cook County; Illinois,1427,35,401,651,278,0.02452697967764541,0.28100911002102313,0.4562018220042046,0.19481429572529782
17031824128,Census Tract 8241.28; Cook County; Illinois,1717,126,550,544,335,0.07338380896913221,0.32032615026208505,0.31683168316831684,0.19510774606872452
17031824129,Census Tract 8241.29; Cook County; Illinois,1679,33,583,656,367,0.019654556283502083,0.34723049434187014,0.3907087552114354,0.21858248957712925
17031824300,Census Tract 8243; Cook County; Illinois,1550,344,451,557,132,0.22193548387096773,0.29096774193548386,0.35935483870967744,0.08516129032258064
17031824400,Census Tract 8244; Cook County; Illinois,748,94,204,189,190,0.12566844919786097,0.2727272727272727,0.25267379679144386,0.2540106951871658
17031824503,Census Tract 8245.03; Cook County; Illinois,2952,173,1412,823,338,0.05860433604336043,0.47831978319783197,0.2787940379403794,0.11449864498644986
17031824505,Census Tract 8245.05; Cook County; Illinois,2417,138,889,998,328,0.05709557302441043,0.3678113363673976,0.4129085643359537,0.13570541994207697
17031824507,Census Tract 8245.07; Cook County; Illinois,1687,38,885,593,86,0.022525192649673977,0.5245998814463545,0.3515115589804386,0.05097806757557795
17031824508,Census Tract 8245.08; Cook County; Illinois,1626,83,885,538,120,0.051045510455104554,0.544280442804428,0.33087330873308735,0.07380073800738007
17031824509,Census Tract 8245.09; Cook County; Illinois,1492,62,213,783,223,0.04155495978552279,0.1427613941018767,0.524798927613941,0.14946380697050937
17031824601,Census Tract 8246.01; Cook County; Illinois,1710,27,642,724,227,0.015789473684210527,0.37543859649122807,0.4233918128654971,0.1327485380116959
17031824602,Census Tract 8246.02; Cook County; Illinois,2565,24,800,1178,429,0.00935672514619883,0.31189083820662766,0.45925925925925926,0.1672514619883041
17031824701,Census Tract 8247.01; Cook County; Illinois,1458,47,637,523,169,0.03223593964334705,0.43689986282578874,0.35871056241426613,0.11591220850480109
17031824702,Census Tract 8247.02; Cook County; Illinois,2445,159,758,1071,384,0.06503067484662577,0.3100204498977505,0.43803680981595094,0.1570552147239264
17031824800,Census Tract 8248; Cook County; Illinois,2065,144,660,653,413,0.06973365617433414,0.3196125907990315,0.3162227602905569,0.2
17031824900,Census Tract 8249; Cook County; Illinois,1092,76,306,505,169,0.0695970695970696,0.2802197802197802,0.4624542124542125,0.15476190476190477
17031825000,Census Tract 8250; Cook County; Illinois,1891,208,781,573,144,0.10999471179270227,0.41300898995240615,0.3030142781597039,0.07615018508725542
17031825200,Census Tract 8252; Cook County; Illinois,721,38,266,301,71,0.052704576976421634,0.36893203883495146,0.4174757281553398,0.09847434119278779
17031825302,Census Tract 8253.02; Cook County; Illinois,2034,46,694,989,245,0.02261553588987217,0.34119960668633237,0.4862340216322517,0.12045231071779744
17031825303,Census Tract 8253.03; Cook County; Illinois,1666,84,570,734,107,0.05042016806722689,0.34213685474189676,0.44057623049219685,0.06422569027611044
17031825304,Census Tract 8253.04; Cook County; Illinois,1629,56,600,617,277,0.03437691835481891,0.3683241252302026,0.3787599754450583,0.17004297114794353
17031825400,Census Tract 8254; Cook County; Illinois,2463,114,881,985,393,0.04628501827040195,0.3576938692651238,0.3999187982135607,0.15956151035322777
17031825501,Census Tract 8255.01; Cook County; Illinois,1654,321,546,506,242,0.19407496977025393,0.3301088270858525,0.3059250302297461,0.14631197097944376
17031825503,Census Tract 8255.03; Cook County; Illinois,2553,376,807,1111,182,0.1472777124951038,0.31609870740305523,0.4351743047395221,0.07128867998433217
17031825504,Census Tract 8255.04; Cook County; Illinois,1206,56,352,364,381,0.04643449419568822,0.29187396351575456,0.3018242122719735,0.31592039800995025
17031825505,Census Tract 8255.05; Cook County; Illinois,1594,93,466,611,340,0.05834378920953576,0.29234629861982436,0.3833124215809285,0.21329987452948557
17031825600,Census Tract 8256; Cook County; Illinois,1672,67,790,427,202,0.04007177033492823,0.47248803827751196,0.2553827751196172,0.12081339712918661
17031825700,Census Tract 8257; Cook County; Illinois,1476,150,872,268,172,0.1016260162601626,0.5907859078590786,0.18157181571815717,0.11653116531165311
17031825801,Census Tract 8258.01; Cook County; Illinois,1596,437,742,356,43,0.27380952380952384,0.4649122807017544,0.22305764411027568,0.02694235588972431
17031825802,Census Tract 8258.02; Cook County; Illinois,2344,233,1175,492,383,0.09940273037542662,0.5012798634812287,0.2098976109215017,0.16339590443686006
17031825803,Census Tract 8258.03; Cook County; Illinois,2625,380,1520,466,185,0.14476190476190476,0.579047619047619,0.17752380952380953,0.07047619047619047
17031825900,Census Tract 8259; Cook County; Illinois,1017,90,498,239,123,0.08849557522123894,0.4896755162241888,0.23500491642084562,0.12094395280235988
17031826000,Census Tract 8260; Cook County; Illinois,1035,82,361,278,84,0.07922705314009662,0.34879227053140094,0.26859903381642514,0.08115942028985507
17031826100,Census Tract 8261; Cook County; Illinois,2161,392,1157,397,184,0.1813975011568718,0.5354002776492365,0.18371124479407683,0.08514576584914392
17031826201,Census Tract 8262.01; Cook County; Illinois,2191,402,1274,342,103,0.18347786398904609,0.5814696485623003,0.1560931081697855,0.04701049748973072
17031826202,Census Tract 8262.02; Cook County; Illinois,1971,68,752,849,245,0.03450025367833587,0.3815322171486555,0.4307458143074581,0.12430238457635717
17031826301,Census Tract 8263.01; Cook County; Illinois,1447,160,757,378,131,0.11057360055286801,0.5231513476157568,0.26123013130615064,0.09053213545266067
17031826303,Census Tract 8263.03; Cook County; Illinois,1255,76,367,486,238,0.06055776892430279,0.29243027888446216,0.38725099601593627,0.18964143426294822
17031826304,Census Tract 8263.04; Cook County; Illinois,1264,125,554,491,72,0.09889240506329114,0.43829113924050633,0.3884493670886076,0.056962025316455694
17031826401,Census Tract 8264.01; Cook County; Illinois,1232,136,531,416,138,0.11038961038961038,0.4310064935064935,0.33766233766233766,0.11201298701298701
17031826402,Census Tract 8264.02; Cook County; Illinois,1893,215,759,527,347,0.11357633386159535,0.4009508716323296,0.27839408346539884,0.18330692023243528
17031826500,Census Tract 8265; Cook County; Illinois,2025,119,916,543,335,0.05876543209876543,0.4523456790123457,0.26814814814814814,0.1654320987654321
17031826600,Census Tract 8266; Cook County; Illinois,1535,223,778,420,84,0.14527687296416938,0.5068403908794789,0.2736156351791531,0.05472312703583062
17031826700,Census Tract 8267; Cook County; Illinois,1797,412,682,575,128,0.22927100723427934,0.3795214245965498,0.3199777406789093,0.07122982749026155
17031826800,Census Tract 8268; Cook County; Illinois,1622,115,855,356,117,0.07090012330456227,0.5271270036991369,0.21948212083847102,0.0721331689272503
17031826901,Census Tract 8269.01; Cook County; Illinois,679,170,373,95,29,0.2503681885125184,0.5493372606774669,0.13991163475699558,0.042709867452135494
17031826902,Census Tract 8269.02; Cook County; Illinois,401,74,157,100,43,0.18453865336658354,0.3915211970074813,0.24937655860349128,0.10723192019950124
17031827000,Census Tract 8270; Cook County; Illinois,1132,179,286,541,86,0.15812720848056538,0.25265017667844525,0.47791519434628976,0.07597173144876325
17031827100,Census Tract 8271; Cook County; Illinois,837,263,297,224,10,0.3142174432497013,0.3548387096774194,0.26762246117084826,0.011947431302270013
17031827200,Census Tract 8272; Cook County; Illinois,1326,105,526,525,163,0.07918552036199095,0.39668174962292607,0.39592760180995473,0.1229260935143288
17031827300,Census Tract 8273; Cook County; Illinois,917,209,369,160,160,0.22791712104689205,0.40239912758996726,0.17448200654307525,0.17448200654307525
17031827400,Census Tract 8274; Cook County; Illinois,1142,215,549,88,216,0.18826619964973731,0.4807355516637478,0.07705779334500876,0.18914185639229422
17031827500,Census Tract 8275; Cook County; Illinois,1457,328,321,401,269,0.22512010981468772,0.22031571722717913,0.27522306108442,0.18462594371997254
17031827600,Census Tract 8276; Cook County; Illinois,956,117,557,129,103,0.12238493723849372,0.5826359832635983,0.13493723849372385,0.10774058577405858
17031827700,Census Tract 8277; Cook County; Illinois,881,78,407,259,137,0.08853575482406356,0.4619750283768445,0.2939841089670829,0.15550510783200908
17031827801,Census Tract 8278.01; Cook County; Illinois,1707,41,591,756,205,0.02401874633860574,0.3462214411247803,0.4428822495606327,0.1200937316930287
17031827802,Census Tract 8278.02; Cook County; Illinois,1036,64,366,461,122,0.06177606177606178,0.3532818532818533,0.444980694980695,0.11776061776061776
17031827804,Census Tract 8278.04; Cook County; Illinois,1253,65,627,439,43,0.05187549880287311,0.5003990422984836,0.3503591380686353,0.034317637669592976
17031827805,Census Tract 8278.05; Cook County; Illinois,950,31,238,377,199,0.03263157894736842,0.2505263157894737,0.3968421052631579,0.2094736842105263
17031827901,Census Tract 8279.01; Cook County; Illinois,718,16,153,354,102,0.022284122562674095,0.21309192200557103,0.49303621169916434,0.14206128133704735
17031827902,Census Tract 8279.02; Cook County; Illinois,1578,174,543,506,283,0.11026615969581749,0.344106463878327,0.320659062103929,0.17934093789607097
17031828000,Census Tract 8280; Cook County; Illinois,2049,187,789,655,341,0.09126403123474866,0.3850658857979502,0.31966813079551,0.16642264519277697
17031828100,Census Tract 8281; Cook County; Illinois,2021,48,927,805,232,0.02375061850569025,0.458683819891143,0.3983176645225136,0.11479465611083622
17031828201,Census Tract 8282.01; Cook County; Illinois,1602,61,761,462,223,0.038077403245942575,0.47503121098626716,0.2883895131086142,0.13920099875156056
17031828202,Census Tract 8282.02; Cook County; Illinois,1916,231,827,516,232,0.12056367432150313,0.43162839248434237,0.26931106471816285,0.12108559498956159
17031828300,Census Tract 8283; Cook County; Illinois,1320,67,655,439,104,0.05075757575757576,0.4962121212121212,0.3325757575757576,0.07878787878787878
17031828401,Census Tract 8284.01; Cook County; Illinois,1273,90,556,471,124,0.07069913589945012,0.43676355066771405,0.3699921445404556,0.0974076983503535
17031828402,Census Tract 8284.02; Cook County; Illinois,1395,163,711,331,158,0.11684587813620072,0.5096774193548387,0.23727598566308244,0.11326164874551971
17031828503,Census Tract 8285.03; Cook County; Illinois,1516,118,739,504,135,0.07783641160949868,0.487467018469657,0.3324538258575198,0.08905013192612138
17031828504,Census Tract 8285.04; Cook County; Illinois,1511,74,741,466,209,0.04897418927862343,0.49040370615486434,0.3084050297816016,0.13831899404367967
17031828505,Census Tract 8285.05; Cook County; Illinois,2706,24,859,1023,612,0.008869179600886918,0.3174427198817443,0.3780487804878049,0.2261640798226164
