geoid,tract_name,median_income,workers_total,workers_car,workers_public,workers_walk,workers_other,workers_home,pct_car,pct_public,pct_walk,pct_other,pct_home,hh_total,hh_no_vehicle,hh_one_vehicle,hh_two_vehicle,hh_three_plus_vehicle,pct_hh_no_vehicle,pct_hh_one_vehicle,pct_hh_two_vehicle,pct_hh_three_plus_vehicle,mean_travel_time_min
17031230700,Census Tract 2307; Cook County; Illinois,33994.0,1904,1458,206,86,50,104,0.7657563025210085,0.1081932773109243,0.0451680672268907,0.0262605042016806,0.0546218487394958,2070,500,991,401,116,0.2415458937198067,0.478743961352657,0.193719806763285,0.0560386473429951,30.0
17031230800,Census Tract 2308; Cook County; Illinois,71328.0,534,435,44,0,8,10,0.8146067415730337,0.0823970037453183,0.0,0.0149812734082397,0.0187265917602996,376,16,157,84,59,0.0425531914893617,0.4175531914893617,0.2234042553191489,0.1569148936170212,8.733333333333333
17031230900,Census Tract 2309; Cook County; Illinois,80756.0,2740,1772,440,68,83,289,0.6467153284671533,0.1605839416058394,0.0248175182481751,0.0302919708029197,0.1054744525547445,2024,412,997,540,0,0.2035573122529644,0.4925889328063241,0.266798418972332,0.0,40.85
17031231100,Census Tract 2311; Cook County; Illinois,59745.0,679,397,110,6,91,75,0.5846833578792342,0.1620029455081001,0.0088365243004418,0.134020618556701,0.1104565537555228,424,68,154,113,81,0.160377358490566,0.3632075471698113,0.2665094339622642,0.1910377358490566,10.066666666666666
17031231200,Census Tract 2312; Cook County; Illinois,31629.0,1761,1107,466,22,121,45,0.6286201022146508,0.2646223736513344,0.0124929017603634,0.0687109596819988,0.0255536626916524,1985,771,906,204,55,0.3884130982367758,0.4564231738035264,0.1027707808564231,0.0277078085642317,28.6
17031231500,Census Tract 2315; Cook County; Illinois,31755.0,2015,967,608,37,3,400,0.4799007444168734,0.3017369727047146,0.0183622828784119,0.0014888337468982,0.1985111662531017,2270,851,769,432,42,0.3748898678414097,0.3387665198237885,0.1903083700440528,0.0185022026431718,26.916666666666668
17031240200,Census Tract 2402; Cook County; Illinois,172019.0,1183,505,194,27,81,361,0.4268808114961961,0.1639898562975486,0.0228233305156382,0.0684699915469146,0.305156382079459,805,122,395,223,65,0.1515527950310559,0.4906832298136646,0.2770186335403726,0.0807453416149068,13.7
17031240300,Census Tract 2403; Cook County; Illinois,142292.0,814,305,230,0,12,260,0.3746928746928747,0.2825552825552825,0.0,0.0147420147420147,0.3194103194103194,610,111,310,157,23,0.1819672131147541,0.5081967213114754,0.2573770491803279,0.0377049180327868,9.233333333333333
17031240500,Census Tract 2405; Cook County; Illinois,178770.0,1949,531,560,28,35,781,0.2724474089276552,0.2873268342739866,0.0143663417136993,0.0179579271421241,0.4007183170856849,1349,155,997,191,6,0.1148999258710155,0.7390659747961453,0.1415863602668643,0.0044477390659747,19.466666666666665
17031240600,Census Tract 2406; Cook County; Illinois,166537.0,1204,496,213,12,17,466,0.4119601328903654,0.1769102990033222,0.0099667774086378,0.0141196013289036,0.3870431893687707,771,92,481,180,18,0.119325551232166,0.6238651102464332,0.2334630350194552,0.0233463035019455,12.3
17031240700,Census Tract 2407; Cook County; Illinois,96250.0,1036,479,261,17,0,269,0.4623552123552124,0.2519305019305019,0.0164092664092664,0.0,0.2596525096525096,718,214,276,220,8,0.298050139275766,0.3844011142061281,0.3064066852367688,0.011142061281337,12.783333333333331
17031240800,Census Tract 2408; Cook County; Illinois,103565.0,1043,475,237,10,41,258,0.4554170661553212,0.2272291466922339,0.009587727708533,0.0393096836049856,0.2473633748801534,695,109,385,179,22,0.1568345323741007,0.5539568345323741,0.2575539568345323,0.0316546762589928,13.083333333333334
17031240900,Census Tract 2409; Cook County; Illinois,98145.0,710,371,45,51,55,180,0.5225352112676056,0.0633802816901408,0.0718309859154929,0.0774647887323943,0.2535211267605634,541,76,325,113,27,0.1404805914972273,0.600739371534196,0.2088724584103512,0.0499075785582255,8.833333333333334
17031241000,Census Tract 2410; Cook County; Illinois,96518.0,1217,555,155,18,89,369,0.4560394412489729,0.1273623664749383,0.0147904683648315,0.0731306491372226,0.3032046014790468,860,179,493,188,0,0.2081395348837209,0.5732558139534883,0.2186046511627907,0.0,14.133333333333333
17031241100,Census Tract 2411; Cook County; Illinois,90822.0,2265,857,453,112,135,699,0.3783664459161148,0.2,0.049448123620309,0.0596026490066225,0.3086092715231788,1664,439,723,454,48,0.2638221153846153,0.4344951923076923,0.2728365384615384,0.0288461538461538,26.1
17031241200,Census Tract 2412; Cook County; Illinois,139688.0,1298,441,355,40,60,386,0.3397534668721109,0.273497688751926,0.0308166409861325,0.0462249614791987,0.2973805855161787,887,229,397,245,11,0.258173618940248,0.447576099210823,0.2762119503945885,0.012401352874859,15.2
17031241300,Census Tract 2413; Cook County; Illinois,182829.0,1260,444,313,42,36,412,0.3523809523809524,0.2484126984126984,0.0333333333333333,0.0285714285714285,0.326984126984127,791,140,435,201,15,0.1769911504424778,0.549936788874842,0.2541087231352718,0.0189633375474083,14.133333333333333
17031241400,Census Tract 2414; Cook County; Illinois,200429.0,4414,1796,866,0,122,1589,0.4068871771635705,0.1961939284096058,0.0,0.027639329406434,0.3599909379247847,2600,606,1261,577,156,0.233076923076923,0.485,0.2219230769230769,0.06,47.083333333333336
17031241500,Census Tract 2415; Cook County; Illinois,178750.0,2108,648,814,41,15,590,0.3074003795066413,0.3861480075901328,0.0194497153700189,0.0071157495256166,0.2798861480075901,1305,249,664,392,0,0.1908045977011494,0.5088122605363985,0.3003831417624521,0.0,25.3
17031241600,Census Tract 2416; Cook County; Illinois,121471.0,2616,928,690,16,183,763,0.3547400611620795,0.2637614678899082,0.0061162079510703,0.0699541284403669,0.2916666666666667,1774,476,1041,247,10,0.2683201803833145,0.5868094701240135,0.1392333709131905,0.0056369785794813,30.883333333333333
17031242000,Census Tract 2420; Cook County; Illinois,151724.0,2977,969,902,61,71,909,0.3254954652334565,0.3029895868323816,0.0204904266039637,0.0238495129324823,0.3053409472623446,2312,770,1058,440,29,0.3330449826989619,0.4576124567474048,0.1903114186851211,0.0125432525951557,34.46666666666667
17031242100,Census Tract 2421; Cook County; Illinois,205338.0,2919,945,600,160,66,1050,0.3237410071942446,0.2055498458376156,0.0548132922233641,0.0226104830421377,0.3597122302158273,2044,399,1466,166,13,0.1952054794520548,0.7172211350293543,0.0812133072407045,0.0063600782778864,31.15
17031242200,Census Tract 2422; Cook County; Illinois,168311.0,3214,1219,716,76,101,1018,0.3792781580584941,0.222775357809583,0.0236465463596764,0.0314250155569383,0.3167392657125077,1975,241,1312,409,13,0.1220253164556962,0.6643037974683544,0.2070886075949367,0.0065822784810126,36.6
17031242300,Census Tract 2423; Cook County; Illinois,106919.0,2183,810,231,121,51,925,0.3710490151168117,0.1058176820888685,0.0554283096655978,0.0233623453962437,0.423728813559322,1620,184,1152,199,85,0.1135802469135802,0.7111111111111111,0.1228395061728395,0.0524691358024691,20.966666666666665
17031242400,Census Tract 2424; Cook County; Illinois,110129.0,2522,738,629,129,220,764,0.2926249008723235,0.2494052339413164,0.0511498810467882,0.0872323552735923,0.302934179222839,1597,350,959,280,8,0.219160926737633,0.6005009392611146,0.1753287413901064,0.0050093926111458,29.3
17031242500,Census Tract 2425; Cook County; Illinois,93279.0,2450,1192,442,63,109,494,0.4865306122448979,0.1804081632653061,0.0257142857142857,0.0444897959183673,0.2016326530612245,1536,289,905,293,0,0.1881510416666666,0.5891927083333334,0.1907552083333333,0.0,32.6
17031242600,Census Tract 2426; Cook County; Illinois,85000.0,3145,1724,573,167,38,624,0.5481717011128776,0.1821939586645469,0.0531001589825119,0.0120826709062003,0.1984101748807631,2588,646,1274,594,21,0.249613601236476,0.4922720247295208,0.2295208655332302,0.008114374034003,42.016666666666666
17031242700,Census Tract 2427; Cook County; Illinois,80227.0,1154,483,194,54,50,332,0.4185441941074523,0.1681109185441941,0.046793760831889,0.0433275563258232,0.2876949740034662,806,156,475,143,25,0.1935483870967742,0.5893300248138957,0.1774193548387097,0.0310173697270471,13.7
17031242800,Census Tract 2428; Cook County; Illinois,165375.0,1068,458,188,95,7,308,0.4288389513108614,0.1760299625468165,0.0889513108614232,0.0065543071161048,0.2883895131086142,691,32,444,168,33,0.0463096960926193,0.6425470332850941,0.2431259044862518,0.0477568740955137,12.666666666666666
17031242900,Census Tract 2429; Cook County; Illinois,124960.0,1366,707,155,79,50,341,0.5175695461200586,0.1134699853587115,0.0578330893118594,0.0366032210834553,0.2496339677891654,845,70,561,176,38,0.0828402366863905,0.663905325443787,0.208284023668639,0.0449704142011834,17.083333333333332
17031243000,Census Tract 2430; Cook County; Illinois,123750.0,1558,791,275,57,34,395,0.5077021822849808,0.1765083440308087,0.0365853658536585,0.0218228498074454,0.2535301668806162,1098,145,509,421,23,0.1320582877959927,0.4635701275045537,0.3834244080145719,0.0209471766848816,19.383333333333333
17031243100,Census Tract 2431; Cook County; Illinois,107833.0,1447,698,192,21,54,471,0.4823773324118867,0.1326883206634416,0.0145127850725639,0.0373185901865929,0.3255010366275052,958,134,565,225,34,0.1398747390396659,0.5897703549060542,0.2348643006263048,0.0354906054279749,16.266666666666666
17031243200,Census Tract 2432; Cook County; Illinois,124648.0,1728,589,275,22,68,750,0.3408564814814814,0.1591435185185185,0.0127314814814814,0.0393518518518518,0.4340277777777778,1117,149,765,176,14,0.1333930170098478,0.684870188003581,0.1575649059982095,0.0125335720680393,16.3
17031243300,Census Tract 2433; Cook County; Illinois,122917.0,1778,559,328,151,86,545,0.3143982002249719,0.1844769403824522,0.0849268841394825,0.0483689538807649,0.3065241844769404,1371,498,636,201,36,0.3632385120350109,0.4638949671772429,0.1466083150984682,0.0262582056892779,20.55
17031243400,Census Tract 2434; Cook County; Illinois,113966.0,2212,821,373,86,191,689,0.3711573236889692,0.168625678119349,0.038878842676311,0.0863471971066907,0.3114828209764919,1540,443,620,350,97,0.2876623376623377,0.4025974025974026,0.2272727272727272,0.0629870129870129,25.383333333333333
17031243500,Census Tract 2435; Cook County; Illinois,169198.0,3676,914,640,136,735,1197,0.2486398258977149,0.1741022850924918,0.0369967355821545,0.1999455930359086,0.3256256800870511,2440,508,1282,575,0,0.2081967213114754,0.5254098360655738,0.235655737704918,0.0,41.31666666666667
17031250200,Census Tract 2502; Cook County; Illinois,45019.0,989,707,118,15,50,77,0.7148634984833164,0.1193124368048533,0.0151668351870576,0.0505561172901921,0.0778564206268958,853,186,362,202,80,0.2180539273153575,0.4243845252051583,0.2368112543962485,0.0937866354044548,15.2
17031250300,Census Tract 2503; Cook County; Illinois,64537.0,2254,1319,342,19,237,289,0.5851818988464951,0.1517302573203194,0.0084294587400177,0.1051464063886424,0.1282165039929015,1648,182,757,487,137,0.1104368932038835,0.4593446601941747,0.2955097087378641,0.083131067961165,32.75
17031250400,Census Tract 2504; Cook County; Illinois,47281.0,2225,1670,331,0,40,72,0.750561797752809,0.1487640449438202,0.0,0.0179775280898876,0.0323595505617977,2085,591,661,548,267,0.2834532374100719,0.3170263788968825,0.2628297362110312,0.1280575539568345,35.88333333333333
17031250500,Census Tract 2505; Cook County; Illinois,120386.0,3889,2961,275,26,0,627,0.761378246335819,0.0707122653638467,0.0066855232707636,0.0,0.1612239650295706,2909,220,812,1291,531,0.0756273633551048,0.2791337229288415,0.4437951185974562,0.1825369542798212,54.36666666666667
17031250600,Census Tract 2506; Cook County; Illinois,81458.0,1873,1585,163,0,7,68,0.8462359850507207,0.0870261612386545,0.0,0.0037373198077949,0.0363053924185798,1291,177,384,425,170,0.1371030209140201,0.2974438419829589,0.3292021688613478,0.1316808675445391,30.08333333333333
17031250700,Census Tract 2507; Cook County; Illinois,50924.0,2031,1376,412,0,65,155,0.6774987690792713,0.2028557360905957,0.0,0.0320039389463318,0.0763170851797144,2159,674,985,360,53,0.3121815655396017,0.4562297359888837,0.1667438628994905,0.0245484020379805,31.266666666666666
17031250800,Census Tract 2508; Cook County; Illinois,65884.0,1287,692,439,0,78,72,0.5376845376845377,0.3411033411033411,0.0,0.0606060606060606,0.0559440559440559,807,193,318,158,129,0.2391573729863692,0.3940520446096654,0.1957868649318463,0.1598513011152416,20.25
17031251000,Census Tract 2510; Cook County; Illinois,35568.0,452,315,77,0,28,32,0.6969026548672567,0.1703539823008849,0.0,0.0619469026548672,0.0707964601769911,419,86,241,78,14,0.2052505966587112,0.5751789976133651,0.1861575178997613,0.0334128878281622,7.0
17031251100,Census Tract 2511; Cook County; Illinois,40584.0,1726,1124,283,0,46,273,0.6512166859791425,0.1639629200463499,0.0,0.0266512166859791,0.1581691772885284,1704,536,743,240,151,0.3145539906103286,0.4360328638497652,0.1408450704225352,0.0886150234741784,24.216666666666665
17031251200,Census Tract 2512; Cook County; Illinois,64309.0,1678,1215,374,0,0,38,0.7240762812872468,0.2228843861740166,0.0,0.0,0.0226460071513706,1208,232,297,428,158,0.1920529801324503,0.2458609271523179,0.3543046357615894,0.1307947019867549,27.33333333333333
17031251300,Census Tract 2513; Cook County; Illinois,42182.0,1798,1023,519,0,20,188,0.5689655172413793,0.2886540600667408,0.0,0.0111234705228031,0.1045606229143492,1504,279,664,403,91,0.1855053191489361,0.4414893617021276,0.2679521276595745,0.0605053191489361,26.83333333333333
17031251400,Census Tract 2514; Cook County; Illinois,21049.0,1012,745,189,0,0,78,0.7361660079051383,0.1867588932806324,0.0,0.0,0.0770750988142292,2109,1105,823,157,24,0.5239449976292082,0.3902323376007586,0.0744428639165481,0.011379800853485,15.566666666666666
17031251500,Census Tract 2515; Cook County; Illinois,47491.0,1768,1083,473,0,85,127,0.6125565610859729,0.2675339366515837,0.0,0.048076923076923,0.0718325791855203,1453,493,456,322,147,0.3392980041293875,0.3138334480385409,0.2216104611149346,0.1011699931176875,27.35
17031251600,Census Tract 2516; Cook County; Illinois,34332.0,1379,961,322,0,1,74,0.696881798404641,0.233502538071066,0.0,0.0007251631617113,0.0536620739666424,1268,462,359,385,62,0.3643533123028391,0.2831230283911672,0.3036277602523659,0.0488958990536277,21.75
17031251700,Census Tract 2517; Cook County; Illinois,57037.0,601,475,42,0,0,84,0.7903494176372712,0.0698835274542429,0.0,0.0,0.1397670549084858,424,48,140,140,96,0.1132075471698113,0.330188679245283,0.330188679245283,0.2264150943396226,8.616666666666667
17031251800,Census Tract 2518; Cook County; Illinois,36681.0,1907,1057,608,5,37,200,0.5542737283691662,0.3188253801782905,0.0026219192448872,0.0194022024121657,0.1048767697954903,1723,665,665,314,79,0.3859547301218804,0.3859547301218804,0.1822402785838653,0.0458502611723737,28.45
17031251900,Census Tract 2519; Cook County; Illinois,35047.0,2037,1174,623,0,68,125,0.5763377515954835,0.3058419243986254,0.0,0.0333824251350024,0.0613647520864015,2418,1202,969,149,17,0.4971050454921422,0.4007444168734491,0.0616211745244003,0.0070306038047973,31.866666666666667
17031252000,Census Tract 2520; Cook County; Illinois,30103.0,1840,1223,335,0,48,156,0.6646739130434782,0.1820652173913043,0.0,0.0260869565217391,0.0847826086956521,2402,1214,817,121,141,0.5054121565362198,0.3401332223147377,0.0503746877601998,0.0587010824313072,28.066666666666663
17031252101,Census Tract 2521.01; Cook County; Illinois,50139.0,621,403,120,10,19,69,0.6489533011272142,0.1932367149758454,0.0161030595813204,0.0305958132045088,0.1111111111111111,728,208,371,135,14,0.2857142857142857,0.5096153846153846,0.1854395604395604,0.0192307692307692,9.2
17031252102,Census Tract 2521.02; Cook County; Illinois,51992.0,2235,1033,983,0,91,91,0.4621923937360179,0.439821029082774,0.0,0.0407158836689038,0.0407158836689038,2247,933,960,308,16,0.4152202937249666,0.4272363150867824,0.1370716510903426,0.0071206052514463,35.733333333333334
17031252201,Census Tract 2522.01; Cook County; Illinois,45458.0,1071,710,200,0,0,101,0.6629318394024276,0.1867413632119514,0.0,0.0,0.0943043884220354,1071,217,557,219,67,0.2026143790849673,0.5200746965452848,0.2044817927170868,0.0625583566760037,16.166666666666668
17031252202,Census Tract 2522.02; Cook County; Illinois,45839.0,1788,1117,459,0,34,149,0.6247203579418344,0.2567114093959731,0.0,0.0190156599552572,0.0833333333333333,1841,525,772,253,40,0.2851711026615969,0.4193373166757197,0.1374253123302553,0.0217273221075502,27.316666666666663
17031260100,Census Tract 2601; Cook County; Illinois,21875.0,334,64,173,30,18,31,0.1916167664670658,0.5179640718562875,0.0898203592814371,0.0538922155688622,0.092814371257485,647,477,140,27,3,0.7372488408037094,0.2163833075734157,0.0417310664605873,0.0046367851622874,5.05
17031260200,Census Tract 2602; Cook County; Illinois,51125.0,590,320,154,0,37,53,0.5423728813559322,0.2610169491525423,0.0,0.0627118644067796,0.0898305084745762,393,104,229,23,37,0.2646310432569974,0.5826972010178118,0.0585241730279898,0.094147582697201,8.95
17031260300,Census Tract 2603; Cook County; Illinois,,486,336,78,0,10,10,0.691358024691358,0.1604938271604938,0.0,0.0205761316872428,0.0205761316872428,469,130,221,62,15,0.2771855010660981,0.4712153518123667,0.1321961620469083,0.0319829424307036,7.933333333333334
17031260400,Census Tract 2604; Cook County; Illinois,13489.0,360,230,116,0,14,0,0.6388888888888888,0.3222222222222222,0.0,0.0388888888888888,0.0,533,81,330,60,0,0.1519699812382739,0.6191369606003753,0.1125703564727955,0.0,6.0
